r(B_06,5)	round(B_06_ERR,5)	round(V_06,5)	round(V_06_ERR,5)	round(R_06,5)	round(R_06_ERR,5)	round(F814W_06,5)	round(F814W_06_ERR,5)	round(Z_06,5)	round(Z_06_ERR,5)	round(Z_BEST,8)	CLASSIF	Z_USE
23.42060	0.03360	23.30240	0.02760	22.95650	0.02310	22.55930	0.10270	22.45500	0.02370	0.67549998	2	1.00000000
24.47200	0.05790	23.25610	0.02870	22.47460	0.01900	21.32060	0.04190	20.95830	0.00980	0.67549998	1	1.00000000
22.85890	0.02560	22.46430	0.01820	22.00730	0.01470	21.18500	0.03890	20.97020	0.00990	0.67549998	2	1.00000000
23.86480	0.04100	23.22850	0.02610	22.63760	0.01960	21.62630	0.05200	21.34640	0.01190	0.67549998	2	1.00000000
23.66380	0.03770	23.19770	0.02610	22.67330	0.02050	21.72990	0.05700	21.45870	0.01310	0.67554826	2	2.00000000
24.65250	0.06100	23.95400	0.03870	23.30360	0.02750	22.22620	0.08010	21.78910	0.01540	0.67556399	3	1.00000000
23.32450	0.03190	22.97430	0.02320	22.43070	0.01820	21.72730	0.05610	21.48880	0.01330	0.67559999	2	1.00000000
24.67690	0.06330	23.69960	0.03420	22.96980	0.02310	21.75950	0.04970	21.35020	0.01200	0.67559999	2	1.00000000
23.20980	0.03010	23.05000	0.02400	22.64320	0.01970	22.04440	0.07470	21.90670	0.01720	0.67559999	2	1.00000000
23.82440	0.04100	23.43810	0.03030	22.93160	0.02270	22.26270	0.08030	22.00300	0.01780	0.67559999	1	1.00000000
22.53400	0.02200	22.24030	0.01630	21.81750	0.01340	21.11450	0.03740	20.87080	0.00980	0.67561769	1	2.00000000
23.45690	0.03410	23.07840	0.02470	22.70420	0.02080	21.96870	0.06600	21.71710	0.01540	0.67563999	2	1.00000000
24.59220	0.06080	23.93730	0.03860	23.16140	0.02560	22.16670	0.07620	21.80130	0.01580	0.67570001	3	1.00000000
22.28150	0.01950	22.19510	0.01620	21.87150	0.01370	21.41290	0.04430	21.43120	0.01290	0.67580003	2	1.00000000
23.72470	0.03950	23.33400	0.02830	22.86140	0.02240	22.08350	0.06610	21.83970	0.01680	0.67580003	2	1.00000000
23.22900	0.03040	22.85030	0.02190	22.37480	0.01740	21.67070	0.05350	21.41390	0.01280	0.67580003	2	1.00000000
24.12520	0.04770	22.65530	0.02000	21.85050	0.01360	20.49140	0.02450	20.12000	0.00630	0.67580903	1	1.00000000
24.99610	0.07460	24.14150	0.04300	23.22410	0.02620	22.12320	0.07350	21.74480	0.01510	0.67586398	2	1.00000000
24.16150	0.04890	23.26690	0.02750	22.46930	0.01820	21.27820	0.04160	20.92870	0.00960	0.67589998	2	1.00000000
22.84230	0.02550	22.49960	0.01870	21.91200	0.01410	21.07990	0.03680	20.84060	0.00930	0.67589998	2	1.00000000
24.53010	0.05750	23.19980	0.02600	22.37370	0.01730	21.13860	0.03760	20.72490	0.00850	0.67589998	1	1.00000000
22.15920	0.01840	21.17460	0.00980	21.03980	0.00930	20.69410	0.02640	20.63970	0.00830	0.67591798	1	3.00000000
23.90510	0.04240	23.26830	0.02720	22.63220	0.01960	21.55830	0.04740	21.22890	0.01130	0.67592502	2	1.00000000
25.21790	0.08440	23.82440	0.03630	23.03960	0.02430	21.72810	0.05580	21.32080	0.01220	0.67593598	1	1.00000000
23.56750	0.03590	22.94400	0.02300	22.33470	0.01710	21.31440	0.04240	21.01100	0.01010	0.67600000	2	1.00000000
22.74210	0.02420	22.64270	0.01990	22.25880	0.01650	21.76520	0.05700	21.69420	0.01520	0.67600000	2	1.00000000
22.54820	0.02250	22.36340	0.01760	22.05440	0.01490	21.62390	0.05120	21.52950	0.01400	0.67600000	2	1.00000000
23.32560	0.03180	22.87600	0.02210	22.27520	0.01660	21.44150	0.04590	21.13730	0.01080	0.67605299	2	1.00000000
23.58050	0.03620	23.07770	0.02430	22.59980	0.01950	21.47940	0.04620	21.20490	0.01130	0.67606556	2	2.00000000
23.80960	0.04030	23.26740	0.02700	22.74820	0.02100	21.81020	0.05930	21.46520	0.01320	0.67610002	2	1.00000000
24.35820	0.05400	23.01240	0.02390	22.22410	0.01620	20.99110	0.03430	20.61070	0.00820	0.67610002	1	1.00000000
23.50340	0.03460	22.87250	0.02200	22.29970	0.01680	21.26860	0.04150	20.98180	0.00990	0.67610002	1	1.00000000
24.32500	0.05300	23.80010	0.03620	23.16500	0.02570	22.30440	0.08320	21.89030	0.01700	0.67611998	2	1.00000000
23.76550	0.04040	23.50860	0.03190	22.86970	0.02240	22.06110	0.06950	21.80990	0.01780	0.67617601	2	1.00000000
24.47510	0.05730	23.36970	0.02870	22.58160	0.01940	21.43080	0.04580	21.06230	0.01030	0.67617798	3	1.00000000
22.91450	0.02620	22.52470	0.01870	22.02550	0.01470	21.30090	0.04230	21.06890	0.01050	0.67619944	3	2.00000000
23.95220	0.04330	23.51770	0.03050	22.94710	0.02290	22.11300	0.07450	21.85310	0.01620	0.67619997	2	1.00000000
22.71150	0.02370	22.43100	0.01780	22.00690	0.01460	21.36390	0.04440	21.13380	0.01050	0.67619997	2	1.00000000
22.79550	0.02480	22.32070	0.01700	21.74830	0.01290	20.86470	0.03190	20.57820	0.00820	0.67619997	1	1.00000000
23.78860	0.04010	23.58670	0.03200	23.17540	0.02570	22.46320	0.08770	22.31840	0.02260	0.67619997	2	1.00000000
22.96220	0.02680	22.51640	0.01870	22.06010	0.01500	21.17910	0.03600	20.90490	0.00950	0.67619997	2	1.00000000
22.89200	0.02610	22.37750	0.01770	21.90690	0.01580	21.16920	0.03860	21.15930	0.01110	0.67619997	3	1.00000000
23.06510	0.02820	22.42850	0.01780	21.80440	0.01330	20.72040	0.02700	20.40590	0.00730	0.67625600	1	1.00000000
22.74850	0.02430	22.41670	0.01780	21.96230	0.01430	21.23180	0.04040	21.00710	0.01020	0.67630899	2	1.00000000
25.20890	0.08940	23.74600	0.03550	22.92590	0.02350	21.32700	0.04260	21.21730	0.01140	0.67633897	1	1.00000000
23.47180	0.03440	23.10890	0.02490	22.64310	0.01990	21.85820	0.06200	21.61740	0.01490	0.67635006	2	2.00000000
24.05150	0.04560	23.43540	0.02950	22.82720	0.02170	21.89830	0.06410	21.59390	0.01400	0.67635798	1	1.00000000
23.21320	0.03040	22.97490	0.02390	22.60080	0.02000	21.93790	0.06520	21.73100	0.01640	0.67639893	2	2.00000000
24.83290	0.06930	23.77310	0.03530	23.02920	0.02400	21.77890	0.05880	21.39210	0.01250	0.67640001	3	1.00000000
24.13930	0.04780	23.30360	0.02770	22.69580	0.02020	21.72820	0.04860	21.36750	0.01210	0.67640001	2	1.00000000
23.26390	0.03130	22.84050	0.02190	22.35010	0.01750	21.48520	0.04790	21.23440	0.01160	0.67645031	2	3.00000000
24.54010	0.05750	23.67540	0.03280	22.94220	0.02280	21.76160	0.05770	21.32980	0.01190	0.67650002	1	1.00000000
24.82230	0.06690	23.51830	0.03030	22.73910	0.02060	21.56470	0.05010	21.17700	0.01070	0.67652005	1	2.00000000
24.89630	0.07440	23.87550	0.03990	23.02550	0.02570	21.71080	0.05360	21.26970	0.01170	0.67655998	2	1.00000000
23.60050	0.03650	23.38030	0.02870	22.97800	0.02330	22.32080	0.08800	22.17920	0.02060	0.67659700	2	1.00000000
22.92450	0.02630	22.39510	0.01750	21.84270	0.01350	20.85420	0.03180	20.51350	0.00770	0.67659998	2	1.00000000
23.71520	0.03840	22.73290	0.02070	22.09910	0.01530	20.88620	0.03260	20.54570	0.00800	0.67659998	1	1.00000000
24.33560	0.05200	22.86720	0.02210	22.05350	0.01490	20.69130	0.02880	20.29580	0.00690	0.67659998	1	1.00000000
23.27510	0.03110	22.87110	0.02220	22.41100	0.01770	21.74220	0.05570	21.51750	0.01340	0.67659998	2	1.00000000
24.76400	0.06430	23.33880	0.02760	22.55350	0.01890	21.24080	0.04060	20.83420	0.00910	0.67659998	1	1.00000000
22.76010	0.02440	22.18170	0.01580	21.58010	0.01200	20.54290	0.02650	20.19980	0.00660	0.67666602	2	1.00000000
23.00360	0.02740	22.31090	0.01680	21.69130	0.01270	20.58770	0.02690	20.24830	0.00680	0.67667902	1	1.00000000
22.95110	0.02660	22.70290	0.02030	22.22260	0.01610	21.53920	0.05280	21.33740	0.01220	0.67670000	3	1.00000000
22.72670	0.02390	22.59280	0.01930	22.19680	0.01600	21.64510	0.05330	21.48990	0.01310	0.67670000	2	1.00000000
24.30040	0.05160	23.06310	0.02440	22.34110	0.01710	21.09690	0.03650	20.73430	0.00870	0.67670000	1	1.00000000
22.18450	0.01860	21.85740	0.01360	21.43920	0.01120	20.79860	0.02910	20.60250	0.00820	0.67670000	1	1.00000000
23.65150	0.03760	22.87940	0.02240	22.18780	0.01590	21.02700	0.03520	20.62800	0.00820	0.67670000	2	1.00000000
23.18470	0.02980	22.91430	0.02250	22.50350	0.01850	21.81550	0.06040	21.56950	0.01430	0.67670000	2	4.00000000
24.89110	0.07010	23.90240	0.03800	23.12620	0.02520	22.01390	0.07430	21.65650	0.01470	0.67672002	1	1.00000000
23.64280	0.03710	22.98980	0.02340	22.29360	0.01680	21.31010	0.04260	21.00760	0.01010	0.67673498	1	1.00000000
22.95730	0.02670	22.88490	0.02230	22.55100	0.01900	21.96600	0.06360	21.98480	0.01830	0.67677200	0	1.00000000
24.62310	0.06300	23.22240	0.02680	22.45610	0.01810	21.19520	0.03960	20.83900	0.00950	0.67680001	1	1.00000000
25.05910	0.07530	23.56440	0.03110	22.79500	0.02120	21.51580	0.04840	21.11440	0.01060	0.67680001	1	1.00000000
23.11820	0.02910	22.85520	0.02230	22.43000	0.01780	21.87700	0.06160	21.67750	0.01490	0.67680001	2	1.00000000
23.35220	0.03250	23.02840	0.02400	22.49070	0.01840	21.76460	0.05760	21.52130	0.01340	0.67680001	2	1.00000000
24.09220	0.04630	22.89650	0.02240	22.16220	0.01570	20.88820	0.03240	20.50080	0.00770	0.67688102	1	1.00000000
23.85910	0.04150	23.28660	0.02760	22.63320	0.01970	21.68680	0.05320	21.31600	0.01180	0.67690003	2	1.00000000
22.59100	0.02250	21.93750	0.01410	21.28340	0.01040	20.30580	0.02320	19.97740	0.00590	0.67690003	2	1.00000000
22.90870	0.02620	23.02400	0.02410	22.81230	0.02150	22.70040	0.11510	22.55900	0.02570	0.67695874	2	2.00000000
23.78810	0.04000	22.65860	0.01990	21.98490	0.01440	20.78570	0.03050	20.40640	0.00740	0.67696202	1	1.00000000
23.23990	0.03060	22.98140	0.02380	22.60100	0.01960	21.87690	0.06280	21.68540	0.01520	0.67697299	2	2.00000000
22.70880	0.02380	22.37900	0.01740	21.89230	0.01390	21.16950	0.03880	20.87270	0.00950	0.67699999	2	1.00000000
23.74150	0.03880	23.13650	0.02550	22.68030	0.02030	21.92860	0.06450	21.55630	0.01350	0.67699999	1	1.00000000
23.61770	0.03690	22.94130	0.02310	22.10550	0.01530	21.25340	0.03580	20.98350	0.01000	0.67699999	3	1.00000000
25.63200	0.11580	24.19080	0.04500	23.36840	0.02930	22.01220	0.06880	21.63020	0.01530	0.67699999	2	1.00000000
23.07240	0.02820	22.80340	0.02140	22.37660	0.01740	21.71030	0.05570	21.47200	0.01300	0.67702198	2	1.00000000
23.63490	0.03770	23.42150	0.03000	23.02640	0.02420	22.36810	0.08810	22.19540	0.02110	0.67710000	2	1.00000000
23.11300	0.02870	22.74810	0.02070	22.22130	0.01610	21.48820	0.04700	21.16690	0.01060	0.67710000	2	1.00000000
23.62900	0.03690	23.34930	0.02820	22.87030	0.02220	22.27370	0.08340	22.01920	0.01830	0.67710000	3	1.00000000
25.27200	0.08480	24.11730	0.04190	23.26600	0.02670	22.09660	0.07220	21.74310	0.01510	0.67710000	1	1.00000000
24.34220	0.05350	23.79950	0.03700	23.11670	0.02550	21.95140	0.07240	21.65690	0.01620	0.67712802	2	3.00000000
22.54820	0.02200	22.24560	0.01630	21.84520	0.01360	21.13140	0.03720	20.95630	0.00990	0.67720002	2	1.00000000
22.90320	0.02600	22.34410	0.01700	21.75240	0.01290	20.77910	0.03030	20.47670	0.00750	0.67729998	2	1.00000000
24.28910	0.05210	23.47030	0.03020	22.81200	0.02150	21.58930	0.05110	21.24840	0.01150	0.67740279	2	3.00000000
23.72650	0.03890	23.09480	0.02480	22.45830	0.01810	21.42780	0.04510	21.09650	0.01050	0.67741501	2	1.00000000
22.65240	0.02320	22.28030	0.01670	21.79170	0.01320	20.85230	0.03190	20.56680	0.00810	0.67746198	2	1.00000000
22.86570	0.02550	22.45340	0.01800	21.98870	0.01450	21.21880	0.04000	20.94320	0.00970	0.67750001	2	1.00000000
24.71160	0.06690	24.07900	0.04350	23.22700	0.02680	22.32760	0.08780	21.99270	0.01860	0.67750001	2	1.00000000
24.57270	0.05860	23.75590	0.03460	23.01170	0.02360	21.82920	0.05950	21.45000	0.01270	0.67751002	2	1.00000000
23.26860	0.03210	22.75520	0.02170	22.21210	0.01650	21.24750	0.04050	20.93400	0.01020	0.67754900	1	1.00000000
24.51660	0.05880	23.55910	0.03220	22.93550	0.02340	21.71580	0.05580	21.37500	0.01290	0.67755401	2	1.00000000
23.23340	0.03040	22.62170	0.01950	22.03920	0.01480	21.06680	0.03590	20.73410	0.00870	0.67760003	1	1.00000000
22.55790	0.02210	22.20290	0.01600	21.83400	0.01350	21.11170	0.03750	20.91680	0.00960	0.67760003	2	1.00000000
23.07200	0.02990	22.81330	0.02280	22.44750	0.01890	21.89580	0.06300	21.72630	0.01780	0.67760003	3	1.00000000
22.44670	0.02110	22.04020	0.01480	21.87940	0.01390	21.78390	0.05890	21.10750	0.01070	0.67760003	2	1.00000000
23.31830	0.03200	22.68920	0.02040	22.31450	0.01700	21.73740	0.05650	21.34490	0.01230	0.67761898	1	3.00000000
24.40640	0.05330	23.06330	0.02400	22.29050	0.01660	20.98010	0.03240	20.61210	0.00800	0.67769998	2	1.00000000
24.57010	0.06050	23.35930	0.02900	22.60430	0.01950	21.37930	0.04430	21.02900	0.01040	0.67769998	1	1.00000000
21.87160	0.01610	21.08360	0.00940	20.74620	0.00810	20.20300	0.02160	19.97430	0.00600	0.67769998	2	1.00000000
25.20330	0.08850	23.85900	0.03780	23.01670	0.02400	21.69500	0.05370	21.25690	0.01190	0.67769998	2	4.00000000
23.40630	0.03370	23.30530	0.02810	22.85190	0.02220	22.40020	0.09230	22.26950	0.02300	0.67771298	2	1.00000000
22.15230	0.01830	21.96910	0.01420	21.63990	0.01220	21.17430	0.03850	20.98800	0.00990	0.67772305	2	2.00000000
24.51230	0.05810	23.46830	0.03160	22.67420	0.02050	21.46400	0.04660	21.05030	0.01030	0.67774498	1	1.00000000
23.57050	0.03590	23.43150	0.02980	23.00230	0.02360	22.38540	0.08900	22.26290	0.02090	0.67775398	2	1.00000000
22.86620	0.02560	22.65900	0.02000	22.28240	0.01670	21.67380	0.05420	21.47110	0.01310	0.67777979	2	2.00000000
25.40990	0.09600	23.98500	0.03980	23.23360	0.02660	22.05490	0.07070	21.68340	0.01510	0.67780000	1	1.00000000
24.38680	0.05460	23.28320	0.02730	22.53160	0.01880	21.19660	0.03900	20.87440	0.00960	0.67780000	2	1.00000000
23.61450	0.03680	23.02510	0.02400	22.49660	0.01840	21.71180	0.04790	21.45480	0.01280	0.67780000	2	1.00000000
23.13790	0.02920	22.64640	0.02000	22.06340	0.01500	21.17570	0.03850	20.85090	0.00930	0.67780799	2	1.00000000
23.35840	0.03230	22.55520	0.01890	22.30990	0.01690	21.84740	0.05990	21.63320	0.01430	0.67781401	2	3.00000000
22.72930	0.02390	22.29130	0.01660	21.76090	0.01290	20.89740	0.03250	20.60470	0.00800	0.67787004	2	2.00000000
23.05260	0.02810	22.95130	0.02330	22.48560	0.01840	22.12020	0.07410	21.95780	0.01780	0.67789626	2	2.00000000
24.74820	0.06620	23.40380	0.02940	22.61790	0.01990	21.25560	0.04070	20.91930	0.01030	0.67790002	1	1.00000000
24.93860	0.07320	23.49000	0.03070	22.76630	0.02100	21.56170	0.04970	21.19370	0.01130	0.67790002	1	1.00000000
23.18670	0.02970	23.07220	0.02420	22.86160	0.02190	22.54300	0.09890	22.39980	0.02240	0.67790002	2	1.00000000
22.99550	0.02750	22.86370	0.02250	22.48340	0.01850	22.04880	0.06940	21.94300	0.01840	0.67790002	2	1.00000000
24.24770	0.05020	23.54980	0.03130	22.95680	0.02330	22.12660	0.07420	21.81350	0.01630	0.67790002	2	1.00000000
22.90730	0.02630	23.01970	0.02410	22.84340	0.02380	22.59670	0.10750	22.46010	0.02510	0.67799997	3	1.00000000
24.29220	0.05110	23.56330	0.03150	22.96960	0.02340	21.95940	0.06540	21.59260	0.01440	0.67799997	1	1.00000000
22.89060	0.02580	22.29100	0.01660	21.70600	0.01260	20.64630	0.02820	20.32650	0.00700	0.67809999	2	1.00000000
23.93980	0.04280	23.61750	0.03190	22.98190	0.02330	22.16490	0.07540	21.90590	0.01670	0.67810702	2	1.00000000
24.23700	0.05170	23.60560	0.03270	22.90770	0.02330	21.91550	0.06330	21.54650	0.01370	0.67811102	2	1.00000000
23.30900	0.03160	22.67930	0.02010	22.04050	0.01480	20.95760	0.03400	20.61410	0.00820	0.67812270	2	2.00000000
22.97890	0.02780	22.78850	0.02180	22.40210	0.01840	21.77780	0.05830	21.64970	0.01480	0.67813134	2	2.00000000
23.33280	0.03180	22.73260	0.02060	22.13550	0.01550	21.03690	0.03350	20.70490	0.00850	0.67828023	2	2.00000000
23.59490	0.03660	23.42500	0.02950	22.96640	0.02310	22.37290	0.08950	22.22730	0.02050	0.67830002	2	1.00000000
22.94300	0.02660	22.23250	0.01620	21.79040	0.01320	21.09870	0.03700	20.70710	0.00860	0.67830002	1	1.00000000
25.43940	0.10030	24.06480	0.04160	23.26180	0.02720	21.96770	0.06680	21.50350	0.01370	0.67830002	2	4.00000000
23.64490	0.03720	23.09050	0.02470	22.59300	0.01930	21.60560	0.05110	21.30020	0.01210	0.67834300	3	1.00000000
24.96680	0.07310	24.00160	0.04000	23.38530	0.02850	22.14450	0.07700	21.85690	0.01630	0.67836493	2	2.00000000
24.24070	0.04980	23.83000	0.03620	23.28800	0.02720	22.41830	0.09490	22.15010	0.01960	0.67839998	2	1.00000000
22.66970	0.02340	22.37460	0.01750	21.90540	0.01390	21.20120	0.03910	20.99940	0.01030	0.67839998	2	1.00000000
23.09090	0.02860	22.63940	0.01980	22.08470	0.01520	21.16480	0.03730	20.85190	0.00930	0.67841500	2	1.00000000
23.82500	0.04080	23.14730	0.02550	22.48840	0.01840	21.37470	0.04460	21.02420	0.01020	0.67850000	2	1.00000000
23.39410	0.03310	22.89900	0.02250	22.40670	0.01770	21.39010	0.04490	21.14530	0.01110	0.67850000	2	4.00000000
23.55600	0.03590	22.59390	0.01940	22.31160	0.01700	21.76680	0.05730	21.59180	0.01440	0.67857599	1	3.00000000
21.41050	0.01300	21.49340	0.01150	21.23460	0.01010	20.89690	0.03290	20.86420	0.00940	0.67860001	2	1.00000000
24.41720	0.05470	23.20340	0.02610	22.46720	0.01810	21.15620	0.03790	20.77170	0.00890	0.67860001	2	1.00000000
23.21130	0.03010	23.04390	0.02400	22.55940	0.01900	21.96710	0.06580	21.79020	0.01550	0.67862123	2	2.00000000
25.08540	0.08160	23.82190	0.03650	22.99590	0.02380	21.79940	0.05850	21.40150	0.01260	0.67862785	1	2.00000000
21.66640	0.01460	20.73500	0.00800	20.33590	0.00670	19.66140	0.01640	19.39940	0.00440	0.67865300	2	3.00000000
23.42320	0.03340	23.32770	0.02770	22.95430	0.02310	22.38850	0.09010	22.14760	0.02010	0.67867827	3	3.00000000
23.48330	0.03440	23.21700	0.02730	22.73250	0.02070	22.06910	0.07190	21.86520	0.01700	0.67869997	2	1.00000000
24.41270	0.05520	22.89530	0.02350	22.13620	0.01550	20.74480	0.02850	20.42980	0.00750	0.67873901	1	1.00000000
24.85070	0.07180	23.88630	0.03840	23.08570	0.02480	21.86810	0.05300	21.49210	0.01380	0.67879719	2	2.00000000
24.54660	0.05870	23.90190	0.03760	23.25400	0.02700	22.16080	0.07580	21.82260	0.01600	0.67879897	2	1.00000000
23.17000	0.02990	23.14090	0.02560	22.88330	0.02370	22.43510	0.09330	22.41180	0.02660	0.67879999	2	1.00000000
23.11650	0.02880	22.80060	0.02130	22.38870	0.01790	21.61100	0.05120	21.36370	0.01220	0.67879999	2	1.00000000
23.84180	0.04150	22.94550	0.02310	22.14890	0.01570	21.15820	0.03860	20.93510	0.00990	0.67879999	1	4.00000000
22.54500	0.02200	22.08700	0.01510	21.62200	0.01220	20.90220	0.03260	20.75080	0.00880	0.67879999	3	1.00000000
25.03730	0.07550	23.64460	0.03290	22.84950	0.02190	21.55020	0.04950	21.13970	0.01080	0.67887902	2	1.00000000
22.83790	0.02530	22.59620	0.01940	22.15500	0.01560	21.56210	0.05330	21.40060	0.01260	0.67888999	3	1.00000000
24.01990	0.04470	23.59240	0.03150	23.02580	0.02410	22.22370	0.07900	21.93700	0.01650	0.67890000	3	4.00000000
24.75510	0.06890	23.52150	0.03210	22.80100	0.02170	21.54210	0.05090	21.20720	0.01180	0.67893875	1	2.00000000
23.26870	0.03130	22.68260	0.02040	21.98190	0.01440	21.05370	0.03260	20.80470	0.00920	0.67895901	1	1.00000000
23.00690	0.02790	23.13740	0.02830	22.84170	0.02330	22.42080	0.09250	22.23110	0.02550	0.67904902	3	1.00000000
23.10830	0.02880	23.02400	0.02400	22.54140	0.01900	21.93610	0.06350	21.88680	0.01700	0.67909998	2	1.00000000
25.34520	0.09030	24.39230	0.05020	23.54660	0.03160	22.36550	0.09010	22.04340	0.01880	0.67909998	1	1.00000000
23.49340	0.03450	22.31090	0.01690	21.59760	0.01200	20.39950	0.02430	20.06790	0.00620	0.67916697	1	1.00000000
22.73560	0.02410	22.35640	0.01730	21.85460	0.01360	21.00500	0.03530	20.72470	0.00880	0.67917103	2	1.00000000
24.56400	0.06080	23.40930	0.02930	22.62210	0.01980	21.46800	0.04650	21.13280	0.01090	0.67919999	1	1.00000000
23.86800	0.04160	23.47430	0.03150	23.04920	0.02450	22.46970	0.09460	21.93660	0.01840	0.67919999	2	4.00000000
24.03540	0.04540	23.53200	0.03130	22.98390	0.02340	21.96920	0.06660	21.68430	0.01500	0.67920518	2	2.00000000
23.36410	0.03240	23.26600	0.02680	22.87970	0.02210	22.14070	0.07490	22.21940	0.02040	0.67920601	3	1.00000000
23.79630	0.04000	22.35880	0.01720	21.60780	0.01210	20.38800	0.02410	20.01760	0.00600	0.67926401	1	1.00000000
22.98300	0.02700	22.70740	0.02030	22.31880	0.01690	21.65340	0.05370	21.47310	0.01270	0.67928302	3	1.00000000
23.39180	0.03320	23.36960	0.02890	22.91300	0.02300	22.55400	0.10240	22.44570	0.02680	0.67930001	2	4.00000000
23.03460	0.02830	22.89270	0.02320	22.52500	0.01900	21.91810	0.06370	21.81990	0.01740	0.67938709	2	2.00000000
24.69620	0.06340	23.28630	0.02730	22.52870	0.01880	21.22540	0.04290	20.83410	0.00920	0.67940003	1	1.00000000
24.61970	0.06130	23.96000	0.03960	23.27130	0.02760	22.14970	0.07650	21.74750	0.01540	0.67940003	2	1.00000000
24.44310	0.05460	23.79130	0.03490	23.19670	0.02590	22.08070	0.07200	21.67910	0.01430	0.67940003	1	4.00000000
23.02870	0.02780	22.73900	0.02080	22.37690	0.01770	21.68050	0.05770	21.43160	0.01290	0.67949802	3	1.00000000
23.60420	0.03640	23.20480	0.02590	22.75210	0.02090	21.97470	0.06790	21.71700	0.01530	0.67949998	2	1.00000000
23.92060	0.04230	23.37940	0.02830	22.73570	0.02060	21.84290	0.06010	21.48750	0.01270	0.67960000	2	1.00000000
24.36730	0.05350	22.87550	0.02220	22.08120	0.01510	20.71630	0.02940	20.31600	0.00690	0.67965198	1	1.00000000
24.45150	0.05600	23.63380	0.03270	22.91760	0.02260	21.73390	0.05500	21.31260	0.01180	0.67970002	1	1.00000000
24.35840	0.05420	22.85290	0.02200	22.02980	0.01480	20.73990	0.02930	20.37550	0.00730	0.67970002	2	4.00000000
22.81500	0.02540	22.73480	0.02190	22.30070	0.01740	21.86440	0.06100	21.78000	0.02060	0.67970002	3	4.00000000
24.71180	0.06300	23.66160	0.03250	22.92820	0.02260	21.94500	0.06630	21.51200	0.01280	0.67970002	1	1.00000000
23.71510	0.03850	23.40140	0.02930	22.82790	0.02170	22.08170	0.07320	21.84570	0.01630	0.67970997	2	1.00000000
23.02930	0.02930	22.92350	0.02400	22.55830	0.01990	22.08990	0.07200	22.02330	0.02570	0.67972398	2	1.00000000
23.52720	0.03530	23.24690	0.02680	22.80960	0.02150	22.12550	0.07640	21.91510	0.01710	0.67979300	2	1.00000000
24.59770	0.06050	23.14610	0.02550	22.35770	0.01730	21.05350	0.03630	20.66820	0.00840	0.67979997	1	4.00000000
24.67660	0.06420	23.56550	0.03170	22.76870	0.02120	21.48910	0.04700	21.10250	0.01060	0.67979997	1	4.00000000
23.48080	0.03440	22.54640	0.01900	21.72680	0.01280	20.71090	0.02920	20.40480	0.00730	0.67989463	1	2.00000000
24.69060	0.06410	23.73260	0.03470	22.99390	0.02360	21.86010	0.06230	21.48620	0.01340	0.67989945	1	2.00000000
22.90350	0.02650	22.45450	0.01860	21.95980	0.01440	21.07290	0.03630	20.79730	0.00950	0.67989999	2	1.00000000
