round(B_06,8)	round(B_06_ERR,8)	round(V_06,8)	round(V_06_ERR,8)	round(R_06,8)	round(R_06_ERR,8)	round(I_MAG_AUTO_06,8)	AUTO_FLAG_06	round(I_06_ERR,8)	round(I_CFHT_06_ERR,8)	round(Z_06,8)	round(Z_06_ERR,8)	Z_ZCOS	Z_USE
20.67690086	0.00920000	20.11779976	0.00600000	19.98559952	0.00570000	18.36380005	1.00000000	0.00490000	0.00920000	19.38419914	0.00440000	-999.98999023	4.00000000
22.02359962	0.01720000	21.35149956	0.01070000	21.14030075	0.00980000	19.89640045	1.00000000	0.00820000	0.01610000	20.49959946	0.00770000	-999.98999023	4.00000000
21.86339951	0.01600000	21.07349968	0.00940000	20.79490089	0.00830000	19.86490059	1.00000000	0.00720000	0.01230000	20.09280014	0.00630000	-999.98999023	4.00000000
21.77519989	0.01540000	21.60210037	0.01210000	21.50550079	0.01150000	20.74419975	1.00000000	0.01020000	0.03370000	21.07729912	0.01060000	-999.98999023	4.00000000
21.41570091	0.01300000	20.67539978	0.00780000	20.41959953	0.00690000	19.27409935	1.00000000	0.00570000	0.01150000	19.65570068	0.00500000	-999.98999023	4.00000000
22.76070023	0.02440000	22.09219933	0.01520000	21.88540077	0.01380000	21.02639961	1.00000000	0.01130000	0.04100000	21.18860054	0.01140000	-999.98999023	2.00000000
21.34099960	0.01250000	20.61829948	0.00760000	20.39010048	0.00690000	19.47820091	1.00000000	0.00580000	0.01190000	19.66819954	0.00510000	-999.98999023	4.00000000
21.38419914	0.01280000	20.91099930	0.00870000	20.72190094	0.00800000	19.32110023	1.00000000	0.00660000	0.01150000	20.05890083	0.00610000	-999.98999023	4.00000000
22.33160019	0.02000000	21.86870003	0.01370000	21.71339989	0.01270000	21.01630020	1.00000000	0.01100000	0.03440000	21.23360062	0.01180000	-999.98999023	4.00000000
20.28599930	0.00770000	19.97629929	0.00570000	19.88139915	0.00540000	18.76210022	1.00000000	0.00470000	0.00580000	19.41869926	0.00450000	-999.98999023	4.00000000
22.61350060	0.02270000	22.30229950	0.01670000	22.23660088	0.01630000	21.72979927	1.00000000	0.01440000	0.05160000	21.82250023	0.01570000	-999.98999023	4.00000000
21.63669968	0.01440000	21.33880043	0.01070000	21.23380089	0.01020000	20.26510048	1.00000000	0.00880000	0.02170000	20.82209969	0.00940000	-999.98999023	4.00000000
22.37700081	0.02030000	21.71509933	0.01260000	21.49360085	0.01140000	20.71980095	1.00000000	0.00950000	0.02510000	20.85059929	0.00910000	-999.98999023	2.00000000
20.38489914	0.00810000	19.87470055	0.00540000	19.67049980	0.00490000	17.87030029	1.00000000	0.00410000	0.00560000	19.04579926	0.00390000	-999.98999023	4.00000000
20.71199989	0.00940000	20.25959969	0.00650000	20.13979912	0.00610000	18.80610085	1.00000000	0.00510000	0.00990000	19.58079910	0.00480000	0.11080000	1.00000000
23.84600067	0.04170000	23.21349907	0.02680000	22.96369934	0.02380000	22.26969910	1.00000000	0.01910000	0.05620000	22.29050064	0.02280000	-999.98999023	3.00000000
23.59740067	0.03690000	22.92079926	0.02360000	22.67440033	0.02040000	21.84880066	1.00000000	0.01820000	0.07420000	22.01379967	0.01820000	-999.98999023	2.00000000
22.74360085	0.02420000	22.07159996	0.01500000	21.84239960	0.01350000	21.00449944	1.00000000	0.01120000	0.03490000	21.16130066	0.01120000	-999.98999023	2.00000000
22.37380028	0.02030000	22.02029991	0.01470000	21.99720001	0.01450000	21.20630074	1.00000000	0.01250000	0.03670000	21.59079933	0.01400000	-999.98999023	2.00000000
22.74069977	0.02410000	22.31990051	0.01690000	22.25720024	0.01650000	21.59729958	1.00000000	0.01450000	0.04380000	21.84709930	0.01630000	-999.98999023	4.00000000
22.31749916	0.01980000	21.51569939	0.01150000	21.23620033	0.01020000	19.65410042	1.00000000	0.00830000	0.02040000	20.54829979	0.00790000	-999.98999023	4.00000000
20.84810066	0.01000000	20.53019905	0.00730000	20.48959923	0.00720000	19.73139954	1.00000000	0.00630000	0.01190000	20.00779915	0.00600000	0.11150000	1.00000000
21.40570068	0.01290000	21.09079933	0.00950000	21.08629990	0.00950000	19.71150017	1.00000000	0.00830000	0.02400000	20.70610046	0.00880000	0.11110000	1.00000000
21.98900032	0.01690000	21.72920036	0.01280000	21.64349937	0.01230000	20.75460052	1.00000000	0.01010000	0.03260000	21.09329987	0.01060000	-999.98999023	2.00000000
21.45269966	0.01320000	21.04070091	0.00920000	20.89559937	0.00870000	19.63010025	1.00000000	0.00760000	0.01930000	20.46430016	0.00760000	-999.98999023	4.00000000
23.32329941	0.03230000	22.57970047	0.01920000	22.33720016	0.01730000	21.54179955	1.00000000	0.01450000	0.05040000	21.72290039	0.01520000	-999.98999023	3.00000000
23.46209908	0.03410000	22.73660088	0.02080000	22.51729965	0.01860000	21.78770065	1.00000000	0.01620000	0.06600000	21.83440018	0.01640000	0.53869998	2.00000000
21.20700073	0.01180000	20.80739975	0.00830000	20.70919991	0.00790000	18.98480034	1.00000000	0.00680000	0.01590000	20.20459938	0.00660000	-999.98999023	2.00000000
20.59770012	0.00890000	20.17289925	0.00620000	20.06439972	0.00590000	18.16799927	1.00000000	0.00500000	0.00940000	19.52720070	0.00480000	0.11220000	1.00000000
22.11730003	0.01800000	21.62929916	0.01220000	21.51880074	0.01160000	20.42200089	1.00000000	0.01000000	0.02360000	20.99410057	0.01000000	-999.98999023	2.00000000
23.68429947	0.03830000	23.00440025	0.02370000	22.76479912	0.02110000	21.92410088	1.00000000	0.01770000	0.07840000	22.12490082	0.01970000	-999.98999023	2.00000000
23.36619949	0.03260000	22.62220001	0.01960000	22.39089966	0.01750000	21.49830055	1.00000000	0.01480000	0.05270000	21.72369957	0.01540000	-999.98999023	4.00000000
22.26560020	0.01930000	22.08970070	0.01520000	22.11330032	0.01530000	21.61919975	1.00000000	0.01410000	0.05650000	21.79400063	0.01580000	-999.98999023	4.00000000
22.95809937	0.02740000	22.73999977	0.02120000	22.72270012	0.02120000	22.24189949	1.00000000	0.01980000	0.10040000	22.45499992	0.02940000	0.11230000	1.00000000
20.67200089	0.00920000	20.36639977	0.00680000	20.33090019	0.00670000	18.67130089	1.00000000	0.00580000	0.01190000	19.92250061	0.00580000	0.11230000	1.00000000
20.98570061	0.01060000	20.26119995	0.00640000	20.13409996	0.00610000	19.25309944	1.00000000	0.00510000	0.00920000	19.38109970	0.00440000	0.11240000	1.00000000
22.32489967	0.01980000	21.78089905	0.01300000	21.71509933	0.01270000	20.16589928	1.00000000	0.01110000	0.03410000	21.19899940	0.01130000	-999.98999023	4.00000000
22.78540039	0.02470000	22.41230011	0.01770000	22.31119919	0.01690000	21.65550041	1.00000000	0.01480000	0.04830000	21.89310074	0.01730000	-999.98999023	4.00000000
22.80520058	0.02500000	22.53569984	0.01880000	22.58970070	0.01930000	22.12140083	1.00000000	0.01780000	0.08990000	22.29800034	0.02210000	0.11270000	1.00000000
21.14940071	0.01150000	20.68330002	0.00780000	20.51309967	0.00720000	18.91250038	1.00000000	0.00620000	0.01220000	19.97970009	0.00590000	0.11290000	1.00000000
23.59390068	0.03670000	23.24139977	0.02670000	23.11499977	0.02490000	22.83480072	1.00000000	0.02260000	0.13040000	22.64170074	0.02720000	-999.98999023	4.00000000
22.46170044	0.02110000	22.20219994	0.01590000	22.19739914	0.01590000	21.68079948	1.00000000	0.01430000	0.05280000	21.89789963	0.01710000	0.11300000	1.00000000
22.50139999	0.02150000	22.07550049	0.01510000	21.97570038	0.01430000	21.36350060	1.00000000	0.01230000	0.03310000	21.48640060	0.01280000	-999.98999023	2.00000000
22.60429955	0.02280000	22.46179962	0.01850000	22.46789932	0.01850000	21.97870064	1.00000000	0.01690000	0.09520000	22.20149994	0.02200000	-999.98999023	4.00000000
22.12080002	0.01810000	21.46929932	0.01130000	21.26329994	0.01040000	20.43160057	1.00000000	0.00850000	0.02070000	20.63179970	0.00840000	-999.98999023	4.00000000
22.84339905	0.02540000	22.38660049	0.01750000	22.26740074	0.01670000	21.57309914	1.00000000	0.01440000	0.06210000	21.67270088	0.01480000	-999.98999023	4.00000000
21.00860023	0.01070000	20.67539978	0.00780000	20.62360001	0.00760000	20.04490089	1.00000000	0.00700000	0.01320000	20.20890045	0.00660000	0.11320000	1.00000000
21.17270088	0.01160000	20.86739922	0.00850000	20.80109978	0.00830000	19.95630074	1.00000000	0.00730000	0.01640000	20.42550087	0.00740000	0.11340000	1.00000000
20.28650093	0.00770000	19.90839958	0.00550000	19.84020042	0.00530000	18.60409927	1.00000000	0.00460000	0.00810000	19.37560081	0.00440000	0.11340000	1.00000000
22.14229965	0.01820000	21.73999977	0.01280000	21.66909981	0.01240000	21.02540016	1.00000000	0.01060000	0.02800000	21.18309975	0.01100000	0.11340000	1.00000000
23.30660057	0.03180000	22.33959961	0.01710000	22.09659958	0.01520000	21.11599922	1.00000000	0.01220000	0.04760000	21.30870056	0.01190000	-999.98999023	2.00000000
22.83690071	0.02540000	22.48060036	0.01830000	22.42020035	0.01800000	21.86499977	1.00000000	0.01590000	0.05630000	22.02199936	0.01900000	-999.98999023	2.00000000
22.29809952	0.01960000	21.98489952	0.01440000	21.93470001	0.01410000	20.87170029	1.00000000	0.01270000	0.06170000	21.58250046	0.01390000	0.11350000	1.00000000
20.44059944	0.00830000	20.27770042	0.00650000	20.45610046	0.00710000	19.81690025	1.00000000	0.00620000	0.01310000	20.10790062	0.00630000	0.11350000	1.00000000
23.02849960	0.02770000	22.31769943	0.01690000	22.09880066	0.01520000	21.19020081	1.00000000	0.01280000	0.04800000	21.43989944	0.01300000	-999.98999023	2.00000000
24.04140091	0.04520000	23.59679985	0.03220000	23.05270004	0.02430000	22.11429977	1.00000000	0.01780000	0.09320000	22.01280022	0.01790000	-999.98999023	3.00000000
22.53479958	0.02210000	22.34740067	0.01730000	22.30340004	0.01680000	21.64839935	1.00000000	0.01560000	0.06940000	22.01989937	0.01850000	0.11360000	1.00000000
22.49979973	0.02160000	22.13780022	0.01550000	22.10230064	0.01540000	21.26420021	1.00000000	0.01390000	0.04370000	21.75830078	0.01570000	-999.98999023	4.00000000
21.38940048	0.01280000	21.11510086	0.00950000	21.10040092	0.00950000	19.70509911	1.00000000	0.00850000	0.02020000	20.75849915	0.00870000	0.11370000	1.00000000
21.96039963	0.01670000	21.59900093	0.01200000	21.52179909	0.01160000	20.80970001	2.00000000	-999.98999023	0.02440000	21.05529976	0.01010000	-999.98999023	4.00000000
22.81089973	0.02500000	22.51280022	0.01860000	22.48990059	0.01840000	21.87540054	1.00000000	0.01670000	0.08100000	22.14730072	0.02060000	0.11380000	1.00000000
23.50340080	0.03490000	22.76009941	0.02100000	22.50180054	0.01880000	21.83040047	1.00000000	0.01570000	0.07160000	21.83720016	0.01640000	-999.98999023	4.00000000
21.92970085	0.01650000	21.52779961	0.01160000	21.42989922	0.01110000	20.15830040	1.00000000	0.00960000	0.03380000	20.96500015	0.00980000	0.11380000	1.00000000
20.07080078	0.00700000	19.88290024	0.00540000	19.90040016	0.00550000	19.61400032	2.00000000	-999.98999023	0.00840000	19.69420052	0.00520000	-999.98999023	3.00000000
22.92210007	0.02640000	22.67239952	0.02020000	22.66810036	0.02010000	22.01619911	1.00000000	0.01810000	0.09030000	22.25119972	0.02200000	-999.98999023	4.00000000
21.38209915	0.01280000	21.00959969	0.00910000	20.91679955	0.00870000	19.91029930	1.00000000	0.00750000	0.01660000	20.42779922	0.00740000	-999.98999023	4.00000000
21.00580025	0.01070000	20.65040016	0.00770000	20.60650063	0.00760000	18.99340057	1.00000000	0.00650000	0.01350000	20.16440010	0.00670000	0.00000000	2.00000000
20.53409958	0.00860000	19.90950012	0.00540000	19.72360039	0.00500000	18.47540092	1.00000000	0.00420000	0.00560000	18.99069977	0.00360000	-999.98999023	4.00000000
22.46089935	0.02110000	21.76250076	0.01300000	21.53300095	0.01170000	20.18149948	1.00000000	0.00960000	0.02520000	20.84040070	0.00930000	-999.98999023	4.00000000
22.87479973	0.02560000	22.55310059	0.01880000	22.47760010	0.01820000	21.81940079	1.00000000	0.01670000	0.07390000	22.11790085	0.01850000	-999.98999023	4.00000000
20.45870018	0.00830000	19.86450005	0.00530000	19.71829987	0.00500000	18.31159973	1.00000000	0.00420000	0.00540000	18.96719933	0.00360000	-999.98999023	4.00000000
20.85129929	0.01000000	20.42670059	0.00690000	20.29700089	0.00660000	19.17830086	1.00000000	0.00560000	0.00970000	19.76689911	0.00530000	-999.98999023	4.00000000
22.88120079	0.02590000	22.14579964	0.01560000	21.90699959	0.01400000	21.08370018	1.00000000	0.01140000	0.03330000	21.20890045	0.01150000	-999.98999023	4.00000000
22.22360039	0.01900000	21.99710083	0.01460000	21.89859962	0.01390000	21.71549988	2.00000000	-999.98999023	0.05470000	21.65690041	0.01510000	-999.98999023	3.00000000
23.12599945	0.02910000	22.67490005	0.02010000	22.63369942	0.01990000	21.81979942	1.00000000	0.01780000	0.09770000	22.20680046	0.02090000	-999.98999023	2.00000000
20.19510078	0.00750000	19.79179955	0.00520000	19.70289993	0.00500000	18.06139946	1.00000000	0.00430000	0.00510000	19.19750023	0.00430000	-999.98999023	4.00000000
21.23769951	0.01190000	20.87459946	0.00850000	20.79739952	0.00830000	19.66889954	1.00000000	0.00720000	0.01110000	20.36479950	0.00710000	0.11590000	1.00000000
22.68230057	0.02350000	22.13030052	0.01550000	21.96520042	0.01440000	21.08760071	1.00000000	0.01200000	0.04350000	21.36919975	0.01280000	0.50169998	2.00000000
21.91900063	0.01640000	21.12100029	0.00960000	20.88669968	0.00860000	19.91799927	1.00000000	0.00700000	0.01510000	20.18000031	0.00650000	-999.98999023	2.00000000
20.34040070	0.00790000	20.01300049	0.00570000	19.96789932	0.00560000	18.60250092	1.00000000	0.00490000	0.00920000	19.53739929	0.00470000	-999.98999023	2.00000000
22.19140053	0.01870000	21.84600067	0.01350000	21.76189995	0.01310000	21.60939980	2.00000000	-999.98999023	0.04950000	21.50959969	0.01410000	-999.98999023	4.00000000
23.35339928	0.03240000	22.59280014	0.01940000	22.33370018	0.01710000	20.52790070	1.00000000	0.01400000	0.05190000	21.69199944	0.01520000	-999.98999023	4.00000000
21.69770050	0.01490000	21.13489914	0.00980000	20.88100052	0.00860000	19.89380074	1.00000000	0.00730000	0.02260000	20.31620026	0.00740000	-999.98999023	4.00000000
22.37120056	0.02030000	-999.98999023	-999.98999023	-999.98999023	-999.98999023	22.41710091	1.00000000	0.01770000	0.03150000	-999.98999023	-999.98999023	-999.98999023	2.00000000
23.44210052	0.03360000	22.98629951	0.02330000	22.67280006	0.02010000	21.09740067	1.00000000	0.01730000	0.05340000	22.15979958	0.01950000	-999.98999023	3.00000000
22.90990067	0.02610000	22.45229912	0.01810000	22.29080009	0.01670000	21.78459930	1.00000000	0.01460000	0.06400000	21.88199997	0.01690000	-999.98999023	3.00000000
21.25709915	0.01200000	20.95470047	0.00890000	20.92770004	0.00880000	20.33559990	2.00000000	-999.98999023	0.01250000	20.48200035	0.00760000	-999.98999023	2.00000000
23.42210007	0.03360000	22.79179955	0.02190000	22.51160049	0.01890000	21.56809998	1.00000000	0.01580000	0.05220000	21.89859962	0.01790000	0.37959999	1.00000000
21.86000061	0.01600000	21.39360046	0.01090000	21.28149986	0.01040000	20.10000038	1.00000000	0.00880000	0.01920000	20.73209953	0.00890000	-999.98999023	2.00000000
22.56819916	0.02210000	22.18569946	0.01570000	22.07900047	0.01510000	21.10070038	1.00000000	0.01310000	0.03240000	21.61079979	0.01400000	-999.98999023	2.00000000
21.39319992	0.01290000	21.04000092	0.00930000	21.00239944	0.00910000	19.16860008	1.00000000	0.00790000	0.02140000	20.56669998	0.00790000	-999.98999023	4.00000000
23.71890068	0.03840000	23.03440094	0.02380000	22.80999947	0.02140000	22.00720024	1.00000000	0.01790000	0.08150000	22.18600082	0.01980000	-999.98999023	2.00000000
20.85980034	0.01000000	19.99309921	0.00570000	19.77120018	0.00520000	18.75749969	1.00000000	0.00430000	0.00670000	18.95350075	0.00360000	-999.98999023	2.00000000
22.45490074	0.02100000	22.27709961	0.01650000	22.35589981	0.01720000	21.82139969	1.00000000	0.01580000	0.05920000	22.10210037	0.01900000	0.11730000	1.00000000
23.41559982	0.03410000	22.90019989	0.02270000	22.78310013	0.02160000	22.20210075	1.00000000	0.01900000	0.10150000	22.28700066	0.02310000	-999.98999023	4.00000000
23.19890022	0.03020000	22.79150009	0.02130000	22.73019981	0.02060000	22.24259949	1.00000000	0.01850000	0.12140000	22.33690071	0.02210000	-999.98999023	2.00000000
23.15900040	0.02960000	22.80240059	0.02160000	22.73180008	0.02090000	22.18930054	1.00000000	0.01890000	0.07230000	22.31299973	0.02210000	-999.98999023	3.00000000
22.84930038	0.02560000	22.08699989	0.01530000	21.82839966	0.01350000	21.04529953	1.00000000	0.01140000	0.03280000	21.18210030	0.01140000	-999.98999023	2.00000000
22.78409958	0.02470000	22.26219940	0.01650000	22.18799973	0.01600000	21.43000031	1.00000000	0.01370000	0.04580000	21.71380043	0.01470000	-999.98999023	2.00000000
21.57869911	0.01410000	21.20849991	0.01000000	21.14200020	0.00980000	19.78409958	1.00000000	0.00850000	0.01430000	20.73310089	0.00900000	0.11790000	1.00000000
22.25919914	0.01920000	21.50679970	0.01140000	21.26479912	0.01030000	20.30349922	1.00000000	0.00840000	0.01830000	20.54129982	0.00780000	-999.98999023	4.00000000
21.88279915	0.01620000	21.39389992	0.01090000	21.25720024	0.01030000	20.22389984	1.00000000	0.00870000	0.02070000	20.69529915	0.00870000	-999.98999023	2.00000000
23.57609940	0.03540000	23.13999939	0.02470000	22.91010094	0.02230000	22.41609955	1.00000000	0.01920000	0.05690000	22.29159927	0.01970000	-999.98999023	4.00000000
23.08830070	0.02860000	22.36770058	0.01740000	22.18330002	0.01590000	20.91979980	1.00000000	0.01350000	0.04830000	21.56459999	0.01390000	-999.98999023	2.00000000
22.65229988	0.02320000	21.84589958	0.01350000	21.61249924	0.01220000	20.67650032	1.00000000	0.00980000	0.02660000	20.89920044	0.00970000	-999.98999023	2.00000000
22.12260056	0.01810000	21.82169914	0.01340000	21.73310089	0.01290000	20.56970024	1.00000000	0.01140000	0.02870000	21.30039978	0.01180000	-999.98999023	2.00000000
21.29680061	0.01230000	20.89809990	0.00860000	20.77379990	0.00820000	19.57290077	1.00000000	0.00700000	0.01770000	20.25869942	0.00670000	0.11850000	1.00000000
21.85890007	0.01590000	21.40719986	0.01090000	21.28400040	0.01040000	20.26899910	1.00000000	0.00890000	0.02590000	20.77779961	0.00880000	-999.98999023	2.00000000
22.80100060	0.02490000	22.28089905	0.01660000	22.15379906	0.01570000	21.31590080	1.00000000	0.01340000	0.08200000	21.58449936	0.01410000	1.41079998	2.00000000
25.17359924	0.08370000	24.12389946	0.04270000	23.42259979	0.03020000	21.77739906	1.00000000	0.01710000	0.06990000	21.70849991	0.01530000	-999.98999023	3.00000000
20.78109932	0.00970000	20.37809944	0.00680000	20.24279976	0.00640000	18.69230080	1.00000000	0.00550000	0.00990000	19.73909950	0.00520000	-999.98999023	4.00000000
22.60779953	0.02270000	22.33880043	0.01710000	22.32229996	0.01700000	21.66580009	1.00000000	0.01530000	0.07170000	22.02720070	0.01870000	0.11870000	1.00000000
21.82699966	0.01570000	21.56019974	0.01180000	21.60829926	0.01210000	20.37240028	1.00000000	0.01100000	0.02550000	21.34250069	0.01230000	-999.98999023	2.00000000
22.98740005	0.02700000	22.05319977	0.01480000	21.72279930	0.01270000	20.52400017	1.00000000	0.01000000	0.03150000	20.88409996	0.00940000	0.46140000	2.00000000
21.11639977	0.01130000	20.77149963	0.00810000	20.71240044	0.00800000	19.19709969	1.00000000	0.00700000	0.01310000	20.31990051	0.00690000	0.11880000	1.00000000
22.27169991	0.01940000	21.95750046	0.01430000	21.91510010	0.01400000	20.62339973	1.00000000	0.01260000	0.04350000	21.54260063	0.01420000	-999.98999023	4.00000000
21.28930092	0.01220000	20.88229942	0.00860000	20.82379913	0.00840000	18.90830040	1.00000000	0.00730000	0.01850000	20.38409996	0.00730000	-999.98999023	4.00000000
